Product Id,Set,Edition,Condition,Buy Price,Buy Qty,Sell Qty
"2101935","Ex Dragon","Ninjask  - 18/97 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.16","4",""
"2101958","Ex Dragon","Plusle  - 8/97 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.31","4",""
"2101962","Ex Dragon","Roselia  - 9/97 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2101970","Ex Dragon","Salamence  - 19/97 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.24","3",""
"2101975","Ex Dragon","Seadra  - 39/97 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.11","1",""
"2101980","Ex Dragon","Seadra  - 40/97 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.16","6",""
"2487843","Ex Dragon","Shedinja  - 11/97 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.17","1",""
"2101988","Ex Dragon","Shelgon  - 20/97 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.12","3",""
"2101998","Ex Dragon","Shelgon  - 42/97 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.11","3",""
"2102003","Ex Dragon","Shuppet  - 43/97 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2102008","Ex Dragon","Skarmory  - 21/97 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.14","1",""
"2102033","Ex Dragon","Swablu  - 75/97 - Common","Reverse Foil Near-Mint English Pokemon Card","0.17","2",""
"2102038","Ex Dragon","Swellow  - 45/97 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2487845","Ex Dragon","TV Reporter  - 88/97 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","31.75","2",""
"2102048","Ex Dragon","Torchic  - 77/97 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2102051","Ex Dragon","Torkoal  - 12/97 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","4",""
"2102056","Ex Dragon","Trapinch  - 78/97 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2102061","Ex Dragon","Trapinch  - 79/97 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2102076","Ex Dragon","Vibrava  - 22/97 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"3077139","Pokemon Theme Deck Exclusives","Arcanine - 1/123 - Rare","Near Mint English Pokemon Card","0.50","1",""
"4129924","Pokemon Theme Deck Exclusives","Black Kyurem - 100/149 - Shattered Holo Rare","Near Mint English Pokemon Card","0.15","1",""
"4288038","Pokemon Theme Deck Exclusives","Blastoise - 16/101 - Rare","Near Mint English Pokemon Card","0.38","1",""
"4129925","Pokemon Theme Deck Exclusives","Blastoise - 31/149 - Rare","Near Mint English Pokemon Card","0.55","1",""
"3286045","Pokemon Theme Deck Exclusives","Blaziken - 3/109 - Rare","Near Mint English Pokemon Card","1.15","2",""
"4481832","Pokemon Theme Deck Exclusives","Camerupt - 4/107 - Rare","Near Mint English Pokemon Card","0.08","1",""
"3385604","Pokemon Theme Deck Exclusives","Chandelure - 20/99 - Rare","Near Mint English Pokemon Card","0.15","2",""
"3085375","Pokemon Theme Deck Exclusives","Charizard - 3/110 - Rare","Near Mint English Pokemon Card","8.00","2",""
"3239133","Pokemon Theme Deck Exclusives","Dark Blastoise - 4/110 - Rare","Near Mint English Pokemon Card","0.17","4",""
"3111788","Pokemon Theme Deck Exclusives","Dark Dragonite 15/109 - Holo Rare","Near Mint English Pokemon Card","1.25","3",""
"3081520","Pokemon Theme Deck Exclusives","Dark Raichu - 7/110 - Rare","Near Mint English Pokemon Card","2.30","4",""
"3033795","Pokemon Theme Deck Exclusives","Dark Tyranitar - 20/109 - Holo Rare","Near Mint English Pokemon Card","0.32","2",""
"3394495","Pokemon Theme Deck Exclusives","Dialga - 16/106 - Holo Rare","Near Mint English Pokemon Card","0.05","1",""
"3708742","Pokemon Theme Deck Exclusives","Empoleon - 29/108 - Rare","Near Mint English Pokemon Card","1.10","2",""
"3077143","Pokemon Theme Deck Exclusives","Feraligatr - 20/123 - Shattered Holo Rare","Near Mint English Pokemon Card","0.05","1",""
"3731313","Pokemon Theme Deck Exclusives","Feraligatr - 4/115 - Rare","Near Mint English Pokemon Card","1.70","1",""
"3052905","Pokemon Theme Deck Exclusives","Flygon - 5/111 - Rare","Near Mint English Pokemon Card","0.19","4",""
"3033797","Pokemon Theme Deck Exclusives","Gallade 4 - 20/111 - Holo Rare","Near Mint English Pokemon Card","0.18","3",""
"4288037","Pokemon Theme Deck Exclusives","Genesect - 10/101 - Shattered Holo Rare","Near Mint English Pokemon Card","0.15","3",""
"3089752","Pokemon Theme Deck Exclusives","Glaceon - 20/100 - Holo Rare","Near Mint English Pokemon Card","0.70","1",""
"4288039","Pokemon Theme Deck Exclusives","Golurk - 46/101 - Rare","Near Mint English Pokemon Card","0.08","1",""
"3790473","Pokemon Theme Deck Exclusives","Golurk - 59/124 - Rare","Near Mint English Pokemon Card","0.16","1",""
"3032714","Pokemon Theme Deck Exclusives","Gyarados - 19/100 - Holo Rare","Near Mint English Pokemon Card","0.75","1",""
"3089751","Pokemon Theme Deck Exclusives","Heatran - 30/146 - Holo Rare","Near Mint English Pokemon Card","0.18","3",""
"3032716","Pokemon Theme Deck Exclusives","Ho-oh - 27/115 - Holo Rare","Near Mint English Pokemon Card","0.85","1",""
"3708743","Pokemon Theme Deck Exclusives","Krookodile - 66/108 - Rare","Near Mint English Pokemon Card","0.10","1",""
"4511534","Pokemon Theme Deck Exclusives","Landorus - 58/111 - Rare","Near Mint English Pokemon Card","1.70","6",""
"3032720","Pokemon Theme Deck Exclusives","Latias - 21/110 - Holo Rare","Near Mint English Pokemon Card","0.23","4",""
"3239145","Pokemon Theme Deck Exclusives","Latios - 22/110 - Holo Rare","Near Mint English Pokemon Card","0.70","1",""
"4208112","Pokemon Theme Deck Exclusives","Leafeon - 11/116 - Shattered Holo Rare","Near Mint English Pokemon Card","2.55","4",""
"3239146","Pokemon Theme Deck Exclusives","Lucario - 14/95 - Rare","Near Mint English Pokemon Card","0.05","1",""
"3032722","Pokemon Theme Deck Exclusives","Lugia - 29/115 - Holo Rare","Near Mint English Pokemon Card","0.95","4",""
"3385607","Pokemon Theme Deck Exclusives","Luxray - 46/99 - Rare","Near Mint English Pokemon Card","0.08","2",""
"3085373","Pokemon Theme Deck Exclusives","Luxray - 5/99 - Rare","Near Mint English Pokemon Card","0.13","3",""
"4511533","Pokemon Theme Deck Exclusives","Machamp - 46/111 - Rare","Near Mint English Pokemon Card","1.65","6",""
"3394494","Pokemon Theme Deck Exclusives","Mew - 111/110 - Rare","Near Mint English Pokemon Card","2.05","2",""
"3790475","Pokemon Theme Deck Exclusives","Milotic - 28/124 - Rare","Near Mint English Pokemon Card","0.09","1",""
"3032721","Pokemon Theme Deck Exclusives","Milotic C - 35/147 - Holo Rare","Near Mint English Pokemon Card","0.12","3",""
"3239153","Pokemon Theme Deck Exclusives","Mismagius - 5/95 - Rare","Near Mint English Pokemon Card","0.06","2",""
"3239136","Pokemon Theme Deck Exclusives","Ninetales - 17/95 - Rare","Near Mint English Pokemon Card","0.23","1",""
"3111786","Pokemon Theme Deck Exclusives","Palkia - 26/106  - Holo Rare","Near Mint English Pokemon Card","0.19","4",""
"3111783","Pokemon Theme Deck Exclusives","Rayquaza - 22/107 - Holo Rare","Near Mint English Pokemon Card","0.07","1",""
"3385602","Pokemon Theme Deck Exclusives","Reshiram - 21/99 - Holo Rare","Near Mint English Pokemon Card","0.25","2",""
"3239154","Pokemon Theme Deck Exclusives","Rhyperior 4 - 32/111 - Holo Rare","Near Mint English Pokemon Card","0.05","1",""
"3111784","Pokemon Theme Deck Exclusives","Salamence 19/97 - Holo Rare","Near Mint English Pokemon Card","0.14","4",""
"3033798","Pokemon Theme Deck Exclusives","Shaymin - 38/127 - Holo Rare","Near Mint English Pokemon Card","0.15","4",""
"3731314","Pokemon Theme Deck Exclusives","Slowbro - 13/115 - Rare","Near Mint English Pokemon Card","2.00","2",""
"3085374","Pokemon Theme Deck Exclusives","Swalot - 9/99 - Rare","Near Mint English Pokemon Card","0.12","1",""
"3032718","Pokemon Theme Deck Exclusives","Swampert - 12/147 - Rare","Near Mint English Pokemon Card","0.09","4",""
"3149562","Pokemon Theme Deck Exclusives","Swampert - 27/100 - Holo Rare","Near Mint English Pokemon Card","0.20","1",""
"4511531","Pokemon Theme Deck Exclusives","Sylveon - 72/111 - Shattered Holo Rare","Near Mint English Pokemon Card","1.35","10",""
"3089749","Pokemon Theme Deck Exclusives","Team Aqua's Kyogre - 3/95 - Rare","Near Mint English Pokemon Card","0.65","6",""
"3241766","Pokemon Theme Deck Exclusives","Typhlosion - 17/115 - Rare","Near Mint English Pokemon Card","0.36","2",""
"3084015","Pokemon Theme Deck Exclusives","Venusaur - 13/147 - Rare","Near Mint English Pokemon Card","0.06","1",""
"3032717","Pokemon Theme Deck Exclusives","Venusaur - 28/100 - Holo Rare","Near Mint English Pokemon Card","0.95","1",""
"4511530","Pokemon Theme Deck Exclusives","Victreebel - 3/111 - Rare","Near Mint English Pokemon Card","0.14","1",""
"4129928","Pokemon Theme Deck Exclusives","White Kyurem - 102/149 - Shattered Holo Rare","Near Mint English Pokemon Card","0.15","1",""
"4393527","Pokemon Theme Deck Exclusives","Aromatisse - 93/146 - Rare","Near-Mint English Pokemon Card","2.30","5",""
"3149575","Pokemon Theme Deck Exclusives","Azumarill - 1/109 - Rare","Near-Mint English Pokemon Card","0.10","1",""
"3123532","Pokemon Theme Deck Exclusives","Charizard - 1/99 - Shattered Holo Rare","Near-Mint English Pokemon Card","0.70","2",""
"3109354","Pokemon Theme Deck Exclusives","Emboar - 19/114 - Shattered Holo Rare","Near-Mint English Pokemon Card","0.36","1",""
"3065571","Pokemon Theme Deck Exclusives","Entei - 4/132 - Holo Rare","Near-Mint English Pokemon Card","0.15","5",""
"4175736","Pokemon Theme Deck Exclusives","Giratina - 62/135 - Shattered Holo Rare","Near-Mint English Pokemon Card","0.39","4",""
"3177352","Pokemon Theme Deck Exclusives","Groudon - 6/95 - Rare","Near-Mint English Pokemon Card","0.23","1",""
"4455722","Pokemon Theme Deck Exclusives","Heliolisk - 37/106 - Shattered Holo Promo","Near-Mint English Pokemon Card","0.21","3",""
"4160850","Pokemon Theme Deck Exclusives","Hitmontop - 8/95 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"4175738","Pokemon Theme Deck Exclusives","Infernape - 17/135 - Rare","Near-Mint English Pokemon Card","0.23","3",""
"3177409","Pokemon Theme Deck Exclusives","Mamoswine  - 9/146 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"4455723","Pokemon Theme Deck Exclusives","Meowstic - 43/106 - Shattered Holo Promo","Near-Mint English Pokemon Card","1.20","2",""
"4393524","Pokemon Theme Deck Exclusives","Slurpuff - 95/146 - Rare","Near-Mint English Pokemon Card","0.09","2",""
"3149561","Pokemon Theme Deck Exclusives","Tyranitar - 26/95 - Holo Rare","Near-Mint English Pokemon Card","0.23","1",""
"4393522","Pokemon Theme Deck Exclusives","Xerneas - 96/146 - Shattered Holo Rare","Near-Mint English Pokemon Card","0.18","1",""
"3719619","Pokemon Theme Deck Exclusives","Zoroark - 71/114 - Shattered Holo Rare","Near-Mint English Pokemon Card","0.85","4",""
"1782409","Ex Legend Maker","Arcanine ex - 83/92 - Ultra-Rare","Near Mint English Pokemon Card","10.75","4",""
"1782410","Ex Legend Maker","Armaldo ex - 84/92 - Ultra-Rare","Near Mint English Pokemon Card","7.60","3",""
"1782411","Ex Legend Maker","Banette ex - 85/92 - Ultra-Rare","Near Mint English Pokemon Card","4.85","4",""
"1782412","Ex Legend Maker","Dustox ex - 86/92 - Ultra-Rare","Near Mint English Pokemon Card","5.30","3",""
"1782413","Ex Legend Maker","Flygon ex - 87/92 - Ultra-Rare","Near Mint English Pokemon Card","3.70","1",""
"1782414","Ex Legend Maker","Mew ex - 88/92 - Ultra-Rare","Near Mint English Pokemon Card","9.70","3",""
"1782419","Ex Legend Maker","Pikachu (Delta Species) - 93/92 - Holo Rare","Near Mint English Pokemon Card","5.90","5",""
"1782417","Ex Legend Maker","Regice * - 90/92 - Ultra-Rare","Near Mint English Pokemon Card","27.75","5",""
"1782415","Ex Legend Maker","Walrein ex - 89/92 - Ultra-Rare","Near Mint English Pokemon Card","1.65","1",""
"1782450","Ex Legend Maker","Aerodactyl - 1/92 - Holo Rare","Near-Mint English Pokemon Card","0.28","2",""
"1782498","Ex Legend Maker","Cursed Stone - 72/92 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1782500","Ex Legend Maker","Full Flame - 74/92 - Uncommon","Near-Mint English Pokemon Card","0.19","6",""
"1782427","Ex Legend Maker","Gastly - 52/92 - Common","Near-Mint English Pokemon Card","0.08","2",""
"1782454","Ex Legend Maker","Gengar - 5/92 - Holo Rare","Near-Mint English Pokemon Card","0.65","1",""
"1782466","Ex Legend Maker","Gorebyss - 17/92 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"1782485","Ex Legend Maker","Haunter - 35/92 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1782457","Ex Legend Maker","Lapras - 8/92 - Holo Rare","Near-Mint English Pokemon Card","0.15","2",""
"1782458","Ex Legend Maker","Machamp - 9/92 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"1782432","Ex Legend Maker","Machop - 57/92 - Common","Near-Mint English Pokemon Card","0.06","2",""
"1782459","Ex Legend Maker","Mew - 10/92 - Holo Rare","Near-Mint English Pokemon Card","3.50","7",""
"1782490","Ex Legend Maker","Misdreavus - 40/92 - Uncommon","Near-Mint English Pokemon Card","0.12","1",""
"1782478","Ex Legend Maker","Rainbow Energy - 81/92 - Rare","Near-Mint English Pokemon Card","0.16","2",""
"1782504","Ex Legend Maker","React Energy - 82/92 - Uncommon","Near-Mint English Pokemon Card","0.09","1",""
"1782503","Ex Legend Maker","Strange Cave - 77/92 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"1782463","Ex Legend Maker","Wailord - 14/92 - Holo Rare","Near-Mint English Pokemon Card","0.15","3",""
"1782549","Ex Legend Maker","Absol - 15/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.19","1",""
"1782571","Ex Legend Maker","Cursed Stone - 72/92 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.09","1",""
"1782586","Ex Legend Maker","Gengar - 5/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.50","2",""
"1782593","Ex Legend Maker","Girafarig - 16/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1782607","Ex Legend Maker","Huntail - 18/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1782610","Ex Legend Maker","Kabutops - 7/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1782618","Ex Legend Maker","Lapras - 8/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.31","4",""
"1782623","Ex Legend Maker","Lunatone - 20/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1782624","Ex Legend Maker","Machamp - 9/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1782638","Ex Legend Maker","Mew - 10/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","1.15","1",""
"1782642","Ex Legend Maker","Muk - 11/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"1782651","Ex Legend Maker","Omastar - 23/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"1782657","Ex Legend Maker","Rainbow Energy - 81/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.80","1",""
"1782681","Ex Legend Maker","Spinda - 26/92 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.21","4",""
"1782696","Ex Legend Maker","Victreebel - 13/92 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2930219","Platinum Arceus","Arceus - AR1 - Holo Rare","Near Mint English Pokemon Card","1.25","1",""
"2930220","Platinum Arceus","Arceus - AR2 - Holo Rare","Near Mint English Pokemon Card","1.30","7",""
"2930222","Platinum Arceus","Arceus - AR4 - Holo Rare","Near Mint English Pokemon Card","1.25","11",""
"2930210","Platinum Arceus","Arceus Lv. X - 94/99 - Ultra Rare","Near Mint English Pokemon Card","1.25","2",""
"2930211","Platinum Arceus","Arceus Lv. X - 95/99 - Ultra Rare","Near Mint English Pokemon Card","3.55","6",""
"2930212","Platinum Arceus","Arceus Lv. X - 96/99 - Ultra Rare","Near Mint English Pokemon Card","3.35","8",""
"2930216","Platinum Arceus","Bagon - SH10 - Ultra Rare","Near Mint English Pokemon Card","2.90","1",""
"2930213","Platinum Arceus","Gengar Lv. X - 97/99 - Ultra Rare","Near Mint English Pokemon Card","8.00","4",""
"2930217","Platinum Arceus","Ponyta - SH11 - Ultra Rare","Near Mint English Pokemon Card","11.75","4",""
"2930214","Platinum Arceus","Salamence Lv. X - 98/99 - Ultra Rare","Near Mint English Pokemon Card","4.45","4",""
"2930218","Platinum Arceus","Shinx - SH12 - Ultra Rare","Near Mint English Pokemon Card","2.60","1",""
"2930215","Platinum Arceus","Tangrowth Lv. X - 99/99 - Ultra Rare","Near Mint English Pokemon Card","1.30","1",""
"2930036","Platinum Arceus","Charizard - 1/99 - Holo Rare","Near-Mint English Pokemon Card","2.05","4",""
"2930094","Platinum Arceus","Gastly - 36/99 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"2930054","Platinum Arceus","Gengar - 16/99 - Rare","Near-Mint English Pokemon Card","0.25","2",""
"2930056","Platinum Arceus","Gengar - 17/99 - Rare","Near-Mint English Pokemon Card","0.10","2",""
"2930058","Platinum Arceus","Glalie - 18/99 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"2930104","Platinum Arceus","Haunter - 41/99 - Uncommon","Near-Mint English Pokemon Card","0.07","1",""
"2930072","Platinum Arceus","Pichu - 25/99 - Rare","Near-Mint English Pokemon Card","0.15","3",""
"2930164","Platinum Arceus","Pikachu - 71/99 - Common","Near-Mint English Pokemon Card","0.06","2",""
"2930076","Platinum Arceus","Raichu - 27/99 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"2930270","Platinum Arceus","Aerodactyl - 13/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","2",""
"2930310","Platinum Arceus","Beedrill G - 53/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930340","Platinum Arceus","Bench Shield - 83/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.15","2",""
"2930271","Platinum Arceus","Bronzong - 14/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2930247","Platinum Arceus","Charizard - 1/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","3.85","4",""
"2930316","Platinum Arceus","Charmander - 59/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.26","3",""
"2930342","Platinum Arceus","Department Store Girl - 85/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930349","Platinum Arceus","Dome Fossil - 92/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.21","1",""
"2930319","Platinum Arceus","Electrike - 62/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.11","1",""
"2930320","Platinum Arceus","Electrike - 63/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930344","Platinum Arceus","Expert Belt - 87/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930249","Platinum Arceus","Froslass - 2/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2930293","Platinum Arceus","Gastly - 36/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930321","Platinum Arceus","Gastly - 64/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.14","1",""
"2930273","Platinum Arceus","Gengar - 16/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","1.10","9",""
"2930274","Platinum Arceus","Gengar - 17/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.24","7",""
"2930276","Platinum Arceus","Golem - 19/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2930298","Platinum Arceus","Haunter - 41/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930299","Platinum Arceus","Haunter - 42/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930251","Platinum Arceus","Heatran - 3/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","2",""
"2930324","Platinum Arceus","Kabuto - 67/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.11","2",""
"2930253","Platinum Arceus","Kabutops - 4/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.27","2",""
"2930255","Platinum Arceus","Luxray - 5/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2930327","Platinum Arceus","Omanyte - 70/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930328","Platinum Arceus","Pikachu - 71/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.95","5",""
"2930283","Platinum Arceus","Porygon-Z G - 26/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2930259","Platinum Arceus","Probopass - 7/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2930284","Platinum Arceus","Raichu - 27/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.11","2",""
"2930285","Platinum Arceus","Rapidash - 28/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2930330","Platinum Arceus","Rattata - 73/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.11","1",""
"2930261","Platinum Arceus","Salamence - 8/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.16","2",""
"2930288","Platinum Arceus","Sceptile - 31/99- Rare","Reverse Foil Near-Mint English Pokemon Card","0.09","1",""
"2930331","Platinum Arceus","Shinx - 74/99 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930289","Platinum Arceus","Spiritomb - 32/99 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.27","4",""
"2930265","Platinum Arceus","Tangrowth - 10/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2930308","Platinum Arceus","Wormadam - 51/99 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2930269","Platinum Arceus","Zapdos G - 12/99 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.30","4",""
"2947521","Diamond And Pearl Promos","Arceus - DP50 - Holo Rare","Near Mint English Pokemon Card","0.80","2",""
"2947520","Diamond And Pearl Promos","Arceus LV.X - DP53 - Ultra Rare","Near Mint English Pokemon Card","3.70","4",""
"2942265","Diamond And Pearl Promos","Arceus LV.X - DP56 - Ultra Rare","Near Mint English Pokemon Card","4.95","4",""
"2388915","Diamond And Pearl Promos","Buizel - DP13 - Holo Rare","Near Mint English Pokemon Card","0.65","1",""
"2388908","Diamond And Pearl Promos","Buneary - DP06 - Holo Promo","Near Mint English Pokemon Card","0.09","1",""
"2902545","Diamond And Pearl Promos","Charizard G LV.X - DP45 - Ultra Rare","Near Mint English Pokemon Card","7.20","4",""
"2388916","Diamond And Pearl Promos","Chatot - DP14 - Holo Rare","Near Mint English Pokemon Card","0.65","1",""
"2388904","Diamond And Pearl Promos","ChimChar - DP02 - Holo Rare","Near Mint English Pokemon Card","0.18","2",""
"2388909","Diamond And Pearl Promos","Cranidos - DP07 - Holo Rare","Near Mint English Pokemon Card","0.12","1",""
"2975848","Diamond And Pearl Promos","Darkrai - DP24 - Holo Rare","Near Mint English Pokemon Card","0.95","3",""
"2973282","Diamond And Pearl Promos","Darkrai - DP52 - Holo Rare","Near Mint English Pokemon Card","0.55","1",""
"2388921","Diamond And Pearl Promos","Darkrai LV.X - DP19 - Ultra Rare","Near Mint English Pokemon Card","2.00","4",""
"2515161","Diamond And Pearl Promos","Dialga - DP26 - Holo Rare","Near Mint English Pokemon Card","0.22","5",""
"2947528","Diamond And Pearl Promos","Dialga - DP49 - Holo Rare","Near Mint English Pokemon Card","0.25","4",""
"2388919","Diamond And Pearl Promos","Dialga LV.X - DP17 - Ultra Rare","Near Mint English Pokemon Card","1.75","4",""
"2559397","Diamond And Pearl Promos","Dialga LV.X - DP37 - Ultra Rare","Near Mint English Pokemon Card","1.30","4",""
"2562840","Diamond And Pearl Promos","Drifblim - DP34 - Holo Rare","Near Mint English Pokemon Card","0.30","4",""
"2388913","Diamond And Pearl Promos","Empoleon LV.X - DP11 - Ultra Rare","Near Mint English Pokemon Card","1.90","7",""
"2902547","Diamond And Pearl Promos","Garchomp C LV. X - DP46 - Ultra Rare","Near Mint English Pokemon Card","0.60","2",""
"2559398","Diamond And Pearl Promos","Giratina LV.X - DP38 - Ultra Rare","Near Mint English Pokemon Card","4.00","4",""
"2947526","Diamond And Pearl Promos","Glameow - DP23 - Holo Rare","Near Mint English Pokemon Card","0.05","2",""
"2947525","Diamond And Pearl Promos","Gliscor - DP36 - Holo Rare","Near Mint English Pokemon Card","0.12","2",""
"2541255","Diamond And Pearl Promos","Heatran Lv. X - DP31 - Ultra Rare","Near Mint English Pokemon Card","2.15","4",""
"2388912","Diamond And Pearl Promos","Infernape LV.X - DP10 - Ultra Rare","Near Mint English Pokemon Card","5.00","4",""
"2388914","Diamond And Pearl Promos","Lucario LV.X - DP12 - Ultra Rare","Near Mint English Pokemon Card","4.35","5",""
"2388922","Diamond And Pearl Promos","Magmortar - DP20 - Holo Rare","Near Mint English Pokemon Card","0.05","2",""
"2387313","Diamond And Pearl Promos","Magnezone - DP32 - Holo Rare","Near Mint English Pokemon Card","0.14","4",""
"2490009","Diamond And Pearl Promos","Mewtwo Lv. X - DP28 - Ultra Rare","Near Mint English Pokemon Card","2.20","1",""
"2214592","Diamond And Pearl Promos","Mime Jr. - DP22 - Holo Rare","Near Mint English Pokemon Card","0.12","4",""
"2388906","Diamond And Pearl Promos","Pachirisu - DP04 - Holo Rare","Near Mint English Pokemon Card","0.18","3",""
"2388920","Diamond And Pearl Promos","Palkia LV.X - DP18 - Ultra Rare","Near Mint English Pokemon Card","0.85","1",""
"2388918","Diamond And Pearl Promos","Pikachu - DP16 - Holo Rare","Near Mint English Pokemon Card","1.65","3",""
"2388905","Diamond And Pearl Promos","Piplup - DP03 - Holo Rare","Near Mint English Pokemon Card","0.18","2",""
"3005732","Diamond And Pearl Promos","Porygon-Z - DP35 - Holo Rare","Near Mint English Pokemon Card","0.11","2",""
"2944728","Diamond And Pearl Promos","Probopass G - DP43 - Holo Rare","Near Mint English Pokemon Card","0.05","1",""
"2902546","Diamond And Pearl Promos","Rayquaza C LV. X - DP47 - Ultra Rare","Near Mint English Pokemon Card","10.75","4",""
"3032185","Diamond And Pearl Promos","Regigigas - DP40 - Holo Rare","Near Mint English Pokemon Card","3.85","8",""
"2558801","Diamond And Pearl Promos","Regigigas Lv. X - DP30 - Ultra Rare","Near Mint English Pokemon Card","5.00","4",""
"2490010","Diamond And Pearl Promos","Rhyperior Lv. X - DP29 - Ultra Rare","Near Mint English Pokemon Card","2.40","4",""
"2559399","Diamond And Pearl Promos","Shaymin LV.X - DP39 - Ultra Rare","Near Mint English Pokemon Card","1.60","4",""
"2388910","Diamond And Pearl Promos","Shieldon - DP08 - Holo Rare","Near Mint English Pokemon Card","0.07","1",""
